City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
695,Rantepao,ID,-2.9701,119.8978,68.61,98,94,1.5,moderate rain
696,Yuancheng,CN,36.652,107.7896,68.05,46,11,6.85,few clouds
697,Hayden,US,47.766,-116.7866,52.36,94,1,3.44,fog
698,Tarko-Sale,RU,64.9225,77.785,32.13,97,100,17.72,light snow
699,Palu,ID,-0.8917,119.8707,77.14,95,86,1.92,overcast clouds
700,Vega De Alatorre,MX,20.0333,-96.6333,77.86,82,100,4.5,overcast clouds
701,Zaysan,KZ,47.4667,84.8667,41.65,84,99,9.66,overcast clouds
702,Asosa,ET,10.0667,34.5333,70.93,75,92,3.6,light rain
703,Ouegoa,NC,-20.35,164.4333,73.72,84,82,14.76,broken clouds
704,Atambua,ID,-9.1061,124.8925,75.13,81,21,1.61,few clouds
705,Ano Poroia,GR,41.2833,23.0333,66.34,65,100,3.56,overcast clouds
706,Lagunas,PE,-5.2269,-75.6753,75.72,83,39,0.98,scattered clouds
707,Sur,OM,22.5667,59.5289,90.48,56,88,8.68,overcast clouds
708,Vasai,IN,19.47,72.8,86.09,76,32,7.05,scattered clouds
709,Beinamar,TD,8.6698,15.3813,87.15,63,86,2.62,light rain
